Symbol,Price,Industry Group Rank,Price % Change,Vol. % Change,Comp. Rating,RS Rating,Acc/Dis Rating,EPS Rating,SMR Rating,Spon Rating,Ind Grp RS,PE Ratio
ISTB,48.28,99,0.08,59,,52,B,,,D,C+,
ISUL,23.20,99,-6.49,5,,22,C+,,,,C+,
ISVL,46.62,99,-0.89,-91,,75,D-,,,,C+,
ISWN,21.08,99,-0.47,-60,,65,C-,,,,C+,
ITA,216.04,99,-1.85,-44,,81,C,,,,C+,
ITAN,35.27,99,-2.05,-44,,70,C-,,,,C+,
ITB,88.91,99,-1.58,-38,,30,D,,,A,C+,
ITDB,32.18,99,-0.62,-4,,61,D-,,,,C+,
ITDC,33.08,99,-0.90,-44,,61,D+,,,,C+,
ITDD,34.18,99,-0.98,-51,,61,B-,,,,C+,
ITDE,34.97,99,-1.10,-45,,65,B,,,,C+,
ITDF,35.69,99,-1.38,10,,65,D-,,,,C+,
ITDG,36.12,99,-1.28,54,,65,E,,,,C+,
ITDH,36.06,99,-1.29,-55,,65,C-,,,,C+,
ITDI,36.05,99,-1.31,27,,65,E,,,,C+,
ITDJ,28.02,99,-1.30,-1,,65,D-,,,,C+,
ITEQ,56.75,99,-4.93,"1,663",,61,D+,,,,C+,
ITM,46.26,99,0.09,142,,58,D+,,,,C+,
ITOT,138.94,99,-1.71,33,,58,E,,,E,C+,
ITWO,39.10,99,-1.73,-67,,65,D,,,,C+,
IUS,56.97,99,-1.09,290,,73,C,,,,C+,
IUSB,45.87,99,-0.04,50,,52,C,,,E,C+,
IUSG,150.35,99,-2.07,178,,42,E,,,,C+,
IUSV,100.41,99,-1.30,-6,,65,C,,,,C+,
IVAL,33.12,99,-0.36,-22,,82,D+,,,,C+,
IVE,207.57,99,-1.22,-23,,65,E,,,E,C+,
IVES,27.50,99,-2.93,-12,,35,D-,,,,C+,
IVLU,38.42,99,-0.62,-39,,79,C,,,,C+,
IVOG,122.41,99,-1.82,-12,,73,B-,,,,C+,
IVOL,18.67,99,1.19,1,,42,D-,,,,C+,
IVOO,111.92,99,-1.62,-26,,70,C,,,,C+,
IVOV,99.92,99,-1.51,-27,,61,D-,,,,C+,
IVSI,25.48,99,-0.66,-92,,58,C+,,,,C+,
IVSS,25.66,99,-1.31,-72,,61,B,,,,C+,
IVSX,22.47,99,-1.27,-95,,29,,,,,C+,
IVV,636.99,99,-1.70,-25,,52,D,,,D,C+,
IVVB,31.80,99,-0.66,-62,,52,E,,,,C+,
IVVM,33.43,99,-1.27,94,,58,E,,,,C+,
IVVW,42.66,99,-1.50,-30,,33,E,,,,C+,
IVW,109.59,99,-2.08,7,,42,D-,,,E,C+,
IWB,347.95,99,-1.70,24,,52,D,,,,C+,
IWC,156.63,99,-2.27,-65,,81,C-,,,,C+,
IWD,210.05,99,-1.16,-5,,71,D+,,,D,C+,
IWDL,47.41,99,-2.31,0,,73,A+,,,,C+,
IWF,412.81,99,-2.26,27,,37,E,,,C,C+,
IWL,156.41,99,-1.83,-25,,52,C,,,,C+,
IWLG,46.34,99,-2.38,39,,30,E,,,D,C+,
IWM,243.10,99,-1.75,4,,73,D-,,,B,C+,
IWMI,46.47,99,-1.67,-57,,46,C+,,,,C+,
IWML,22.31,99,-3.75,-71,,71,B,,,,C+,
IWMW,36.78,99,-0.94,-55,,32,C-,,,,C+,
IWMY,17.73,99,-1.72,-14,,20,D+,,,,C+,
IWN,186.49,99,-1.49,10,,79,D-,,,C,C+,
IWO,307.37,99,-2.01,-9,,65,D,,,C,C+,
IWP,124.94,99,-2.25,152,,33,E,,,D,C+,
IWR,95.41,99,-1.35,162,,65,D,,,C,C+,
IWS,143.19,99,-1.09,266,,71,D+,,,C,C+,
IWV,361.62,99,-1.73,91,,58,E,,,,C+,
IWX,90.98,99,-1.21,-65,,70,D-,,,,C+,
IWY,240.76,99,-2.23,44,,37,D,,,E,C+,
IXC,58.26,99,1.50,4,,93,A-,,,E,C+,
IXG,110.03,99,-1.77,-73,,39,C-,,,E,C+,
IXJ,91.18,99,-1.31,-64,,58,D-,,,,C+,
IXN,97.44,99,-1.78,-38,,68,C,,,,C+,
IXP,111.00,99,-1.39,671,,42,E,,,,C+,
IXUS,83.80,99,-0.72,-17,,71,D,,,,C+,
IYC,94.23,99,-2.11,-30,,35,D+,,,,C+,
IYE,66.20,99,1.66,-10,,92,B,,,E,C+,
IYF,113.98,99,-2.34,60,,32,E,,,,C+,
IYG,80.12,99,-2.54,-27,,32,E,,,,C+,
IYH,60.06,99,-1.77,-4,,52,D-,,,,C+,
IYJ,144.65,99,-1.68,-24,,61,E,,,,C+,
IYK,69.70,99,0.56,31,,65,E,,,,C+,
IYLD,21.44,99,-0.42,-35,,65,B,,,,C+,
IYM,170.92,99,0.08,-79,,84,B,,,,C+,
IYR,92.61,99,-0.78,-11,,46,E,,,,C+,
IYRI,46.39,99,-0.69,-13,,33,D,,,,C+,
IYT,72.49,99,-1.64,-56,,68,D,,,,C+,
IYW,176.09,99,-2.18,34,,46,E,,,D,C+,
IYY,154.43,99,-1.76,63,,52,D-,,,,C+,
IYZ,39.47,99,-0.98,-70,,89,B-,,,,C+,
IZRL,26.51,99,-4.57,-12,,46,C-,,,,C+,
JA,50.18,99,0.08,62,,58,,,,,C+,
JAAA,50.50,99,-0.16,6,,58,E,,,E,C+,
JABS,49.84,99,0.02,-32,,52,E,,,,C+,
JADE,64.77,99,-0.54,-50,,82,C,,,,C+,
JAJL,28.99,99,-0.21,82,,65,D+,,,,C+,
JANB,24.76,99,-0.96,-97,,46,B-,,,,C+,
JANH,24.05,99,-0.78,140,,39,C-,,,,C+,
JANI,23.97,99,-0.54,9,,37,,,,,C+,
JANJ,24.30,99,-0.53,42,,42,D,,,,C+,
JANM,32.61,99,-0.37,-88,,61,C,,,,C+,
JANP,31.39,99,-1.10,-62,,61,D,,,,C+,
JANT,39.38,99,-1.13,-18,,61,D+,,,,C+,
JANU,26.90,99,-0.92,-43,,58,B-,,,,C+,
JANW,36.01,99,-0.72,-69,,61,D-,,,,C+,
JANZ,36.10,99,-1.34,-61,,68,B-,,,,C+,
JAPN,22.26,99,-0.36,0,,23,C+,,,,C+,
JAVA,70.30,99,-1.43,-25,,68,B,,,D,C+,
JBBB,46.78,99,-0.59,-48,,42,E,,,E,C+,
JBND,53.34,99,-0.06,-37,,52,C,,,,C+,
JCHI,50.97,99,0.22,-44,,39,C-,,,,C+,
JCPB,46.69,99,0.00,-13,,52,D-,,,,C+,
JCPI,48.04,99,0.10,-17,,52,C-,,,E,C+,
JDIV,51.35,99,-0.91,2,,58,E,,,,C+,
JDOC,54.12,99,-1.42,165,,61,D-,,,,C+,
JDST,41.58,99,-8.64,-99,,99,A-,,,,C+,
JDVI,34.82,99,-0.71,-60,,73,E,,,,C+,
JDVL,26.58,99,-1.41,-99,,65,C-,,,,C+,
JEDI,24.24,99,-4.68,132,,42,D-,,,,C+,
JEMA,50.70,99,-0.16,-58,,82,C+,,,D,C+,
JEMB,52.22,99,-0.04,3,,52,E,,,,C+,
JEPI,55.55,99,-1.14,5,,42,E,,,D,C+,
JEPQ,54.13,99,-1.85,60,,39,E,,,,C+,
JETD,5.47,99,7.68,82,,21,A,,,,C+,
JETS,24.13,99,-3.52,-49,,42,D,,,,C+,
JETU,22.31,99,-8.00,-9,,42,C-,,,,C+,
JFLI,49.11,99,-0.97,-77,,46,C+,,,,C+,
JFLX,49.41,99,-0.26,31,,46,D+,,,E,C+,
JGLO,63.37,99,-1.37,-54,,42,C-,,,D,C+,
JGRO,82.02,99,-1.81,28,,35,C,,,D,C+,
JGRW,23.60,99,-2.07,162,,28,E,,,,C+,
JHAI,25.05,99,-1.73,-73,,37,E,,,,C+,
JHCB,20.93,99,-0.29,-21,,42,E,,,,C+,
JHCP,24.92,99,-0.04,-38,,52,D-,,,,C+,
JHCR,25.07,99,-0.08,280,,46,D-,,,,C+,
JHDV,39.37,99,-1.23,0.0,,70,E,,,,C+,
JHEM,33.42,99,-0.54,-85,,77,E,,,D,C+,
JHHY,25.07,99,-0.32,-51,,42,C-,,,,C+,
JHID,39.31,99,-0.46,-30,,81,C+,,,,C+,
JHLN,24.39,99,-0.25,-99,,46,D-,,,,C+,
JHMB,21.83,99,-0.01,-70,,52,D-,,,,C+,
JHMD,41.04,99,-0.75,-36,,70,B+,,,,C+,
JHML,76.49,99,-1.52,-50,,61,B-,,,,C+,
JHMM,65.80,99,-1.39,-3,,70,B,,,,C+,
JHMU,25.85,99,0.08,-81,,58,D,,,,C+,
JHPI,22.48,99,-0.27,-32,,46,C-,,,,C+,
JHSC,42.17,99,-1.54,-17,,70,C-,,,,C+,
JIG,71.97,99,-0.85,-42,,61,B-,,,,C+,
JIII,49.39,99,-0.08,-76,,46,E,,,,C+,
JIRE,73.15,99,-0.95,-46,,65,C-,,,D,C+,
JIVE,83.11,99,-0.48,-45,,82,B+,,,,C+,
JLQD,40.93,99,-0.27,-52,,46,C-,,,,C+,
JMBS,44.91,99,0.00,6,,52,E,,,E,C+,
JMEE,65.49,99,-1.68,67,,73,B-,,,D,C+,
JMHI,49.56,99,0.10,8,,52,D+,,,,C+,
JMID,27.66,99,-1.81,-58,,39,E,,,,C+,
JMMF,100.15,99,0.03,-6,,58,A,,,,C+,
JMOM,66.49,99,-1.45,74,,68,E,,,,C+,
JMSI,49.59,99,-0.04,90,,52,C+,,,,C+,
JMST,50.96,99,0.02,-36,,58,E,,,,C+,
JMTG,50.52,99,0.06,-2,,58,C+,,,,C+,
JMUB,49.87,99,-0.02,17,,52,E,,,,C+,
JNEU,28.53,99,-1.18,-15,,58,D-,,,,C+,
JNK,94.66,99,-0.31,-4,,46,E,,,C,C+,
JNUG,170.56,99,8.98,-14,,94,E,,,,C+,
JOBX,17.69,99,-9.19,-71,,2,D-,,,,C+,
JOET,39.10,99,-1.51,61,,39,C+,,,,C+,
JOJO,15.39,99,-0.45,-28,,58,B-,,,,C+,
JOYT,52.02,99,-1.48,210,,58,E,,,,C+,
JPAN,35.24,99,-2.06,18,,61,E,,,,C+,
JPEF,69.95,99,-1.77,13,,46,D-,,,,C+,
JPEM,60.17,99,-0.56,-50,,70,D,,,,C+,
JPHY,49.65,99,-0.26,-85,,46,D+,,,,C+,
JPIB,47.38,99,-0.36,50,,42,D-,,,,C+,
JPIE,45.85,99,0.04,-10,,52,B-,,,,C+,
JPIN,69.08,99,-0.26,-80,,75,C,,,,C+,
JPLD,52.13,99,0.15,-45,,58,D-,,,D,C+,
JPMB,38.81,99,-0.56,-50,,46,D,,,,C+,
JPME,112.99,99,-0.73,259,,73,C-,,,,C+,
JPO,13.43,99,-2.54,-53,,21,E,,,,C+,
JPRE,47.29,99,-0.55,-69,,58,B-,,,D,C+,
JPSE,51.78,99,-0.86,-51,,76,B-,,,,C+,
JPST,50.53,99,0.02,18,,58,E,,,,C+,
JPSV,58.03,99,-1.11,-74,,61,C+,,,,C+,
JPUS,128.47,99,-0.61,25,,73,D-,,,E,C+,
JPXN,88.30,99,-1.65,-83,,76,C-,,,,C+,
JPY,31.74,99,-1.89,-24,,77,E,,,,C+,
JQUA,60.04,99,-1.53,-1,,46,D-,,,,C+,
JSCP,47.11,99,0.08,-16,,52,A-,,,,C+,
JSI,51.55,99,0.16,-50,,52,E,,,,C+,
JSMD,77.16,99,-1.48,12,,42,E,,,,C+,
JSML,68.61,99,-1.08,-54,,46,B,,,,C+,
JSTC,19.09,99,-1.34,-59,,42,D-,,,,C+,
JTEK,77.12,99,-2.37,21,,32,D-,,,,C+,
JUCY,22.18,99,0.18,219,,52,C+,,,,C+,
JULB,24.80,99,-0.84,-95,,52,B-,,,,C+,
JULH,24.91,99,-0.20,317,,46,C-,,,,C+,
JULJ,24.99,99,-0.16,-72,,52,A,,,,C+,
JULP,29.87,99,-1.06,-96,,68,E,,,,C+,
JULT,43.22,99,-1.14,-30,,65,B-,,,,C+,
JULU,28.11,99,-1.13,-62,,52,C,,,,C+,
JULW,38.38,99,-0.80,-23,,65,D+,,,,C+,
JULZ,39.36,99,-1.40,8,,32,D-,,,,C+,
JUNM,34.13,99,-0.35,-78,,68,C-,,,,C+,
JUNP,29.87,99,-0.96,3,,68,E,,,,C+,
JUNT,35.36,99,-1.15,-58,,68,B-,,,,C+,
JUNZ,30.64,99,-1.29,-68,,68,B-,,,,C+,
JUST,90.43,99,-1.54,-43,,58,D-,,,,C+,
JVAL,47.84,99,-1.58,-64,,70,D,,,,C+,
JXI,84.62,99,0.12,-58,,82,B-,,,,C+,
JXX,23.91,99,-2.41,-96,,33,B-,,,,C+,
KAMO,24.81,99,-0.04,-50,,52,C+,,,,C+,
KAPR,35.99,99,0.00,-61,,75,C,,,,C+,
KARS,31.43,99,0.67,-64,,86,B-,,,,C+,
KAT,52.72,99,-1.29,-45,,39,B,,,,C+,
KAUG,26.48,99,-0.71,-55,,68,D-,,,,C+,
KBA,29.50,99,0.10,-47,,76,E,,,,C+,
KBAB,9.30,99,-4.32,-28,,7,C,,,,C+,
KBDU,19.34,99,-3.73,-50,,20,B-,,,,C+,
KBE,57.88,99,-2.05,-20,,52,D-,,,,C+,
KBFR,24.38,99,-0.73,-44,,42,,,,,C+,
KBUF,27.90,99,-0.36,367,,28,C-,,,,C+,
KBWB,76.21,99,-2.38,-37,,61,D+,,,,C+,
KBWD,12.09,99,-2.18,49,,26,E,,,,C+,
KBWP,116.36,99,-1.91,-21,,33,C,,,,C+,
KBWY,14.97,99,-1.96,31,,37,D-,,,,C+,
KCCA,15.01,99,-0.33,-71,,30,D-,,,,C+,
KCE,132.62,99,-2.46,-61,,30,D-,,,,C+,
KCOP,21.26,99,0.71,-50,,23,,,,,C+,
KDEC,25.41,99,-0.94,-59,,68,C,,,,C+,
KDEF,53.33,99,-0.74,-74,,94,C,,,,C+,
KEAT,33.79,99,0.54,-95,,84,C,,,,C+,
KEMQ,22.05,99,-0.36,-86,,39,E,,,,C+,
KEMX,39.31,99,-0.46,-25,,85,B,,,,C+,
KFEB,27.78,99,-0.75,-84,,73,B+,,,,C+,
KGLD,31.27,99,3.71,-19,,81,C+,,,,C+,
KGRN,28.30,99,-1.05,54,,68,C-,,,,C+,
KHPI,24.14,99,-0.70,-12,,37,D-,,,,C+,
KHYB,23.80,99,-0.21,-84,,46,E,,,,C+,
KIE,53.55,99,-2.33,-56,,28,E,,,,C+,
KIQQ,22.77,99,-1.51,957,,30,E,,,,C+,
KJAN,41.15,99,-0.96,-42,,70,D,,,,C+,
KJD,17.65,99,-3.50,-76,,19,B-,,,,C+,
KJUL,31.65,99,-0.78,-76,,71,B-,,,,C+,
KLAG,20.07,99,-1.13,-64,,86,A-,,,,C+,
KLIP,25.77,99,-0.50,-62,,21,E,,,,C+,
KLMN,26.09,99,-1.14,-98,,52,E,,,,C+,
KLMT,29.41,99,-1.04,679,,61,E,,,,C+,
KMAR,28.74,99,-0.79,13,,73,C-,,,,C+,
KMID,23.22,99,-1.32,92,,37,D-,,,,C+,
KMLI,8.10,99,-3.69,-52,,5,D-,,,,C+,
KMLM,28.07,99,1.19,2,,73,B,,,,C+,
KNCT,136.97,99,-1.23,-79,,82,B-,,,,C+,
KNG,48.11,99,-0.56,8,,42,C,,,,C+,
KNGZ,35.46,99,-1.28,-26,,68,B-,,,,C+,
KNOV,28.37,99,-0.91,-89,,71,D+,,,,C+,
KNOW,11.84,99,-1.33,-44,,73,E,,,,C+,
KNRG,25.22,99,-0.36,-85,,52,E,,,,C+,
KOCT,33.54,99,-0.83,-76,,71,D+,,,,C+,
KOID,30.55,99,-1.64,10,,73,E,,,,C+,
KOKU,112.48,99,-1.38,-58,,61,C,,,,C+,
KOLD,19.93,99,-7.30,-51,,16,D-,,,,C+,
KOMP,57.47,99,-2.76,-22,,65,E,,,,C+,
KONG,28.67,99,-1.85,-69,,42,E,,,,C+,
KOOL,12.70,99,-1.17,33,,75,B-,,,,C+,
KORP,46.15,99,-0.26,16,,46,C+,,,D,C+,
KORU,274.03,99,1.52,32,,99,D-,,,,C+,
KPDD,8.47,99,-2.08,267,,7,D+,,,,C+,
KPHO,23.02,99,1.19,-62,,32,C,,,,C+,
KQQQ,23.65,99,-1.99,-20,,27,E,,,,C+,
KRBN,29.22,99,-0.17,-80,,30,B-,,,,C+,
KRE,63.37,99,-1.71,-24,,65,D+,,,,C+,
KRMA,40.56,99,-1.96,38,,42,D,,,,C+,
KROP,34.18,99,0.09,159,,79,D+,,,,C+,
KRYP,20.36,99,-3.05,-78,,25,,,,,C+,
KSA,37.91,99,-1.30,-26,,52,C+,,,,C+,
KSEP,27.90,99,-0.82,-79,,71,C-,,,,C+,
KSLV,32.33,99,4.80,-53,,80,C+,,,,C+,
KSPY,26.97,99,-1.06,133,,52,D-,,,,C+,
KSTR,18.09,99,0.28,-83,,79,E,,,,C+,
KTEC,13.37,99,-1.91,-9,,21,C,,,,C+,
KTUP,16.43,99,-9.82,-14,,9,D+,,,,C+,
KURE,16.75,99,3.20,-81,,39,C,,,,C+,
KVLE,24.48,99,-1.41,-69,,35,E,,,,C+,
KWEB,27.91,99,-1.03,-40,,19,D-,,,A,C+,
KWIN,25.39,99,-0.31,-69,,61,C+,,,,C+,
KWT,35.58,99,-0.67,-14,,35,B,,,,C+,
KXI,66.50,99,0.50,-17,,68,C-,,,,C+,
KYLD,18.31,99,-0.44,-56,,17,C+,,,,C+,
LABD,20.58,99,10.65,84,,11,C,,,,C+,
LABU,138.51,99,-10.64,20,,94,E,,,,C+,
LABX,16.16,99,-2.06,-87,,2,C,,,,C+,
LACG,7.01,99,0.43,-44,,7,D-,,,,C+,
LALT,24.09,99,0.84,35,,77,B-,,,,C+,
LAPR,25.12,99,0.04,4,,58,E,,,,C+,
LAYS,36.40,99,-3.93,-66,,75,C-,,,,C+,
LBAY,27.31,99,1.60,-67,,77,B-,,,,C+,
LBO,22.96,99,-1.88,-95,,19,E,,,,C+,
LCAP,28.37,99,-1.56,-65,,65,A,,,,C+,
LCDL,2.20,99,-10.20,-27,,2,C+,,,,C+,
LCDS,61.06,99,-1.63,-48,,58,A+,,,,C+,
LCF,38.05,99,-2.06,"1,271",,39,E,,,,C+,
LCLG,57.52,99,-1.61,-27,,58,D-,,,,C+,
LCOW,21.73,99,-1.85,38,,42,C+,,,,C+,
LCR,36.73,99,-0.73,-44,,52,B-,,,,C+,
LCTD,53.59,99,-0.87,3,,68,E,,,,C+,
LCTU,68.35,99,-1.78,0,,52,D-,,,,C+,
LDDR,81.10,99,0.06,221,,37,C+,,,,C+,
LDEM,56.45,99,-0.48,-82,,65,E,,,,C+,
LDRC,25.16,99,0.08,-35,,58,C,,,,C+,
LDRH,24.48,99,-0.16,-11,,46,E,,,,C+,
LDRI,25.39,99,0.08,-16,,58,C-,,,,C+,
LDRT,25.16,99,0.16,75,,52,D-,,,,C+,
LDRX,29.87,99,-1.81,-82,,42,B-,,,,C+,
LDSF,18.79,99,-0.11,16,,52,E,,,,C+,
LDUR,95.50,99,0.24,162,,52,B,,,,C+,
LEAD,75.16,99,-1.11,-62,,70,C+,,,,C+,
LEGR,56.03,99,-1.41,-79,,61,D,,,,C+,
LEMB,40.45,99,-0.30,-6,,58,C,,,,C+,
LENS,45.00,99,2.46,-89,,91,C+,,,,C+,
LEUX,19.09,99,-8.22,-48,,17,,,,,C+,
LEXI,34.50,99,-1.20,-89,,68,D+,,,,C+,
LFEQ,50.47,99,-1.66,-79,,52,D,,,,C+,
LFGY,19.52,99,-4.55,-39,,11,E,,,,C+,
LFSC,33.11,99,-2.47,-18,,82,D,,,A,C+,
LGH,56.40,99,-1.30,33,,52,D,,,,C+,
LGHT,8.52,99,-2.74,98,,24,E,,,,C+,
LGLV,175.57,99,-1.08,2,,58,D,,,,C+,
LGOV,21.25,99,-0.14,148,,46,E,,,,C+,
LGRO,35.82,99,-2.29,-4,,37,E,,,,C+,
LIMI,48.09,99,2.54,-63,,94,B,,,,C+,
LINT,31.41,99,-4.30,-51,,86,C+,,,,C+,
LIT,71.91,99,2.20,-38,,93,B,,,,C+,
LITP,12.88,99,3.95,-76,,95,B-,,,,C+,
LITX,29.70,99,3.77,138,,99,,,,,C+,
LJAN,24.10,99,-0.41,-17,,46,E,,,,C+,
LJUL,23.83,99,-0.29,-98,,58,D-,,,,C+,
LKOR,40.97,99,-0.61,-97,,42,C-,,,,C+,
LLDR,44.56,99,-0.47,-61,,42,E,,,,C+,
LLII,20.64,99,-2.32,-59,,20,E,,,,C+,
LLYX,15.85,99,-4.40,-58,,25,C-,,,,C+,
LMBO,15.22,99,-8.97,100,,14,C-,,,,C+,
LMBS,49.55,99,-0.04,-10,,58,E,,,,C+,
LMNX,17.17,99,-16.61,-55,,23,C,,,,C+,
LMTL,46.71,99,-3.59,-73,,96,C+,,,,C+,
LMTS,16.73,99,1.83,-37,,16,C+,,,,C+,
LMUB,49.60,99,-0.04,-37,,58,C,,,,C+,
LNGX,48.52,99,1.06,144,,93,A+,,,,C+,
LNOK,28.91,99,-7.46,-70,,95,B,,,,C+,
LOCT,23.51,99,-0.38,-66,,52,E,,,,C+,
LODI,25.23,99,0.08,-6,,58,D+,,,,C+,
LOGO,18.42,99,-1.76,-98,,27,E,,,,C+,
LONZ,49.20,99,-0.24,-86,,42,B-,,,,C+,
LOPP,33.99,99,-0.90,-95,,80,C-,,,,C+,
LOTI,25.26,99,-0.32,-97,,58,C+,,,,C+,
LOUP,67.32,99,-2.98,164,,70,E,,,,C+,
LOWV,72.07,99,-1.70,-34,,37,D+,,,,C+,
LPRE,25.54,99,-1.58,-28,,58,C-,,,,C+,
LQAI,37.59,99,-1.05,-67,,65,B+,,,,C+,
LQD,107.62,99,-0.24,-2,,46,E,,,E,C+,
LQDB,85.49,99,-0.07,-85,,46,E,,,,C+,
LQDH,91.67,99,-0.32,-73,,52,D-,,,,C+,
LQDI,25.87,99,-0.27,-86,,46,E,,,,C+,
LQDW,23.93,99,-0.13,-33,,37,E,,,,C+,
LQIG,93.56,99,-0.31,-85,,46,B-,,,,C+,
LQTI,19.32,99,-0.41,-81,,37,E,,,,C+,
LRCU,30.71,99,0.07,53,,98,C,,,,C+,
LRGC,71.62,99,-1.74,60,,46,D,,,,C+,
LRGE,72.58,99,-2.75,-46,,32,E,,,,C+,
LRGF,64.45,99,-1.54,-55,,46,C+,,,,C+,
LRGG,24.80,99,-2.29,-79,,25,B-,,,,C+,
LRND,36.08,99,-2.14,-99,,46,D-,,,,C+,
LRNZ,38.59,99,-3.74,10,,27,D+,,,,C+,
LSAF,45.07,99,-1.87,-53,,70,C-,,,,C+,
LSAT,38.83,99,-1.65,-81,,42,B-,,,,C+,
LSEQ,33.09,99,1.35,-9,,84,A+,,,,C+,
LSGR,37.84,99,-2.65,-43,,29,D-,,,A,C+,
LST,39.59,99,-1.30,-84,,71,B-,,,,C+,
LTAX,24.64,99,0.41,812,,46,C+,,,,C+,
LTCC,13.12,99,-1.06,-70,,10,C+,,,,C+,
LTL,23.07,99,-3.27,58,,32,D+,,,,C+,
LTPZ,50.40,99,-1.06,81,,39,E,,,,C+,
LTTI,18.52,99,-0.59,-99,,37,E,,,,C+,
LULG,11.11,99,-7.49,-17,,9,D-,,,,C+,
LUNL,10.73,99,-17.40,42,,12,C,,,,C+,
LVDS,49.64,99,-1.15,-59,,52,B-,,,,C+,
LVHD,42.39,99,-0.16,-2,,71,B-,,,D,C+,
LVHI,39.58,99,0.15,-25,,82,E,,,,C+,
LVIG,97.83,99,-0.10,37,,46,,,,,C+,
LYLD,28.76,99,-0.42,-34,,75,C-,,,,C+,
MAAY,7.73,99,-2.40,-16,,4,C+,,,,C+,
MADE,32.88,99,-1.35,-38,,84,B+,,,,C+,
MAGA,52.96,99,-0.62,-42,,70,B-,,,,C+,
MAGC,20.23,99,-1.94,-69,,18,D,,,,C+,
MAGG,20.15,99,-0.15,-97,,52,C,,,E,C+,
MAGO,19.75,99,-3.00,-81,,20,E,,,,C+,
MAGS,55.45,99,-2.77,7,,35,D-,,,,C+,
MAGX,39.30,99,-5.51,26,,23,E,,,,C+,
MAGY,43.07,99,-2.95,-30,,20,E,,,,C+,
MAMB,23.83,99,0.00,266,,61,C+,,,,C+,
MANI,25.13,99,-0.08,18,,58,D+,,,,C+,
MAPP,25.80,99,-0.42,-62,,65,D-,,,,C+,
MARB,20.71,99,0.00,42,,65,B-,,,,C+,
MARM,33.27,99,-0.30,-15,,68,C-,,,,C+,
MARO,5.29,99,-3.47,-36,,6,C+,,,,C+,
MARS,25.08,99,-4.02,-25,,61,,,,,C+,
MART,37.65,99,-1.21,-86,,68,D-,,,,C+,
MARU,26.46,99,-0.97,-82,,58,E,,,,C+,
MARW,33.65,99,-0.97,116,,65,E,,,,C+,
MARZ,32.32,99,-1.46,-78,,68,B-,,,,C+,
MATE,25.32,99,-0.90,-49,,52,B,,,,C+,
MAVF,114.46,99,-1.89,-40,,70,D,,,,C+,
MAXI,9.30,99,-4.62,-40,,6,D-,,,,C+,
MAXJ,28.01,99,-0.53,-66,,65,D-,,,,C+,
MAYM,32.06,99,-0.53,-24,,61,E,,,,C+,
MAYT,36.39,99,-0.98,-49,,70,C+,,,,C+,
MAYW,33.48,99,-0.56,282,,68,D+,,,,C+,
MAYZ,31.18,99,-1.42,-80,,68,B,,,,C+,
MBB,94.12,99,0.09,-15,,58,D-,,,D,C+,
MBBA,49.28,99,-0.08,-81,,46,,,,,C+,
MBBB,21.16,99,-0.33,4,,46,C-,,,,C+,
MBCC,33.54,99,-2.04,-46,,33,D,,,,C+,
MBND,27.00,99,-0.07,69,,52,B-,,,,C+,
MBOX,36.52,99,-0.87,-30,,73,C,,,,C+,
MBS,8.69,99,-0.23,-70,,52,D,,,,C+,
MBSD,20.56,99,0.15,-84,,52,D,,,,C+,
MBSF,25.55,99,-0.04,139,,58,E,,,,C+,
MBSX,26.51,99,1.38,-90,,71,C+,,,,C+,
MCH,25.87,99,-0.35,-41,,39,D-,,,,C+,
MCHI,54.82,99,-0.40,-28,,33,C,,,D,C+,
MCHS,36.33,99,0.47,-82,,84,C+,,,,C+,
MCOW,17.84,99,-2.25,61,,28,E,,,,C+,
MCVT,24.62,99,-1.60,-79,,1,,,,,C+,
MDAA,96.19,99,-0.27,100,,39,C+,,,,C+,
MDBX,18.20,99,-4.76,-66,,6,C-,,,,C+,
MDEV,18.58,99,-1.64,25,,33,D-,,,,C+,
MDIV,16.05,99,-0.56,-43,,61,D-,,,,C+,
MDLV,30.16,99,-0.26,-80,,77,C-,,,,C+,
MDPL,25.15,99,-1.30,-71,,37,D+,,,,C+,
MDST,29.36,99,0.17,221,,77,B+,,,,C+,
MDY,603.80,99,-1.62,-23,,70,C,,,,C+,
MDYG,94.00,99,-1.74,-22,,73,C-,,,,C+,
MDYV,83.35,99,-1.55,-22,,61,C,,,,C+,
MEAR,50.28,99,0.00,38,,58,E,,,,C+,
MEDI,27.78,99,-2.94,58,,46,E,,,,C+,
MEDX,32.12,99,-1.50,-62,,77,C-,,,,C+,
MEM,36.33,99,-0.49,-44,,76,C+,,,,C+,
MEMA,26.19,99,-0.95,-93,,70,D-,,,,C+,
MEME,6.23,99,-2.81,-70,,18,B,,,,C+,
MEMS,25.71,99,-0.89,2,,61,D+,,,,C+,
MEMX,38.92,99,-0.54,-68,,84,D+,,,,C+,
MEMY,17.89,99,-0.89,39,,16,D-,,,,C+,
METD,19.36,99,3.97,21,,87,C+,,,,C+,
METL,25.71,99,1.70,-67,,82,B,,,,C+,
METU,19.02,99,-8.07,103,,7,C+,,,,C+,
METV,15.23,99,-2.06,-36,,27,B-,,,,C+,
METW,24.82,99,-4.90,-7,,8,C-,,,,C+,
MEXX,25.75,99,-4.42,-67,,91,B,,,,C+,
MFDX,38.65,99,-0.44,-55,,73,B,,,,C+,
